steps,rewards,times
6650000,-49.0,2023-05-08 16:22:52.717284
6700000,-50.0,2023-05-08 16:22:55.431288
6750000,-50.0,2023-05-08 16:22:58.169284
6800000,-49.8,2023-05-08 16:23:00.867784
6850000,-49.7,2023-05-08 16:23:03.501785
6900000,-50.0,2023-05-08 16:23:06.259286
6950000,-49.4,2023-05-08 16:23:09.074286
7000000,-49.9,2023-05-08 16:23:12.004285
7050000,-50.0,2023-05-08 16:23:14.743288
7100000,-49.9,2023-05-08 16:23:17.531285
7150000,-49.7,2023-05-08 16:23:20.442287
7200000,-48.2,2023-05-08 16:23:23.124285
7250000,-50.0,2023-05-08 16:23:25.909286
7300000,-49.1,2023-05-08 16:23:28.531784
7350000,-50.0,2023-05-08 16:23:31.494287
7400000,-50.0,2023-05-08 16:23:34.222285
7450000,-50.0,2023-05-08 16:23:36.893785
7500000,-50.0,2023-05-08 16:23:39.643284
7550000,-50.0,2023-05-08 16:23:42.459786
7600000,-50.0,2023-05-08 16:23:45.219786
7650000,-49.2,2023-05-08 16:23:47.876785
7700000,-50.0,2023-05-08 16:23:50.496787
7750000,-50.0,2023-05-08 16:23:53.302785
7800000,-50.0,2023-05-08 16:23:55.908284
7850000,-49.4,2023-05-08 16:23:58.621284
7900000,-49.9,2023-05-08 16:24:01.446784
7950000,-50.0,2023-05-08 16:24:04.384784
8000000,-48.9,2023-05-08 16:24:06.934784
8050000,-49.4,2023-05-08 16:24:09.860285
8100000,-50.0,2023-05-08 16:24:12.619785
8150000,-49.8,2023-05-08 16:24:15.388284
8200000,-49.7,2023-05-08 16:24:18.034784
8250000,-50.0,2023-05-08 16:24:20.591784
8300000,-49.8,2023-05-08 16:24:23.366286
8350000,-50.0,2023-05-08 16:24:26.235284
8400000,-50.0,2023-05-08 16:24:28.851784
8450000,-49.3,2023-05-08 16:24:31.487284
8500000,-48.9,2023-05-08 16:24:34.181787
8550000,-50.0,2023-05-08 16:24:37.047784
8600000,-49.2,2023-05-08 16:24:39.742783
8650000,-50.0,2023-05-08 16:24:42.360787
8700000,-50.0,2023-05-08 16:24:44.980785
8750000,-49.8,2023-05-08 16:24:47.780287
8800000,-48.6,2023-05-08 16:24:50.497289
8850000,-50.0,2023-05-08 16:24:53.299284
8900000,-49.7,2023-05-08 16:24:55.905285
8950000,-50.0,2023-05-08 16:24:58.446786
9000000,-49.9,2023-05-08 16:25:01.094784
9050000,-49.5,2023-05-08 16:25:03.851287
9100000,-49.6,2023-05-08 16:25:06.719784
9150000,-49.9,2023-05-08 16:25:09.251288
9200000,-49.5,2023-05-08 16:25:11.918784
9250000,-49.8,2023-05-08 16:25:14.491787
9300000,-49.8,2023-05-08 16:25:17.143788
9350000,-49.9,2023-05-08 16:25:19.744285
9400000,-46.3,2023-05-08 16:25:22.322284
9450000,-50.0,2023-05-08 16:25:25.167287
9500000,-48.2,2023-05-08 16:25:27.989785
9550000,-50.0,2023-05-08 16:25:30.671285
9600000,-50.0,2023-05-08 16:25:33.369784
9650000,-48.9,2023-05-08 16:25:35.980286
9700000,-50.0,2023-05-08 16:25:38.714284
9750000,-50.0,2023-05-08 16:25:41.417785
9800000,-45.9,2023-05-08 16:25:44.033284
9850000,-50.0,2023-05-08 16:25:46.542285
9900000,-49.2,2023-05-08 16:25:49.273285
9950000,-50.0,2023-05-08 16:25:51.911285
10000000,-49.1,2023-05-08 16:25:54.564284
10050000,-50.0,2023-05-08 16:25:57.399784
10100000,-50.0,2023-05-08 16:26:00.099285
10150000,-49.7,2023-05-08 16:26:02.758785
10200000,-50.0,2023-05-08 16:26:05.515784
10250000,-48.6,2023-05-08 16:26:08.222786
10300000,-49.1,2023-05-08 16:26:10.812286
10350000,-50.0,2023-05-08 16:26:13.447785
10400000,-48.5,2023-05-08 16:26:16.093286
10450000,-48.8,2023-05-08 16:26:18.903785
10500000,-49.9,2023-05-08 16:26:21.582788
10550000,-50.0,2023-05-08 16:26:24.042284
10600000,-49.1,2023-05-08 16:26:26.693785
10650000,-50.0,2023-05-08 16:26:29.420284
10700000,-50.0,2023-05-08 16:26:32.043284
10750000,-49.9,2023-05-08 16:26:34.531784
10800000,-49.6,2023-05-08 16:26:37.261284
10850000,-50.0,2023-05-08 16:26:39.944784
10900000,-50.0,2023-05-08 16:26:42.472286
10950000,-50.0,2023-05-08 16:26:44.956284
11000000,-49.7,2023-05-08 16:26:47.482284
11050000,-49.8,2023-05-08 16:26:50.111784
11100000,-50.0,2023-05-08 16:26:52.728785
11150000,-48.2,2023-05-08 16:26:55.301787
11200000,-49.4,2023-05-08 16:26:58.106285
11250000,-50.0,2023-05-08 16:27:00.834783
11300000,-49.3,2023-05-08 16:27:03.435787
11350000,-49.4,2023-05-08 16:27:06.268288
11400000,-49.8,2023-05-08 16:27:08.883785
11450000,-50.0,2023-05-08 16:27:11.576285
11500000,-48.4,2023-05-08 16:27:14.060285
11550000,-50.0,2023-05-08 16:27:16.635285
11600000,-50.0,2023-05-08 16:27:19.232284
11650000,-49.0,2023-05-08 16:27:21.933288
11700000,-49.4,2023-05-08 16:27:24.341284
11750000,-48.1,2023-05-08 16:27:26.891283
11800000,-49.8,2023-05-08 16:27:29.472784
11850000,-48.9,2023-05-08 16:27:32.169284
11900000,-49.5,2023-05-08 16:27:34.877285
11950000,-49.1,2023-05-08 16:27:37.388287
12000000,-49.3,2023-05-08 16:27:39.979288
12050000,-50.0,2023-05-08 16:27:42.690286
12100000,-48.9,2023-05-08 16:27:45.335786
12150000,-50.0,2023-05-08 16:27:48.009285
12200000,-49.7,2023-05-08 16:27:50.429284
12250000,-49.8,2023-05-08 16:27:52.964284
12300000,-49.5,2023-05-08 16:27:55.457785
12350000,-50.0,2023-05-08 16:27:58.001785
12400000,-49.6,2023-05-08 16:28:00.774786
12450000,-49.8,2023-05-08 16:28:03.477285
12500000,-50.0,2023-05-08 16:28:06.066287
12550000,-49.6,2023-05-08 16:28:08.597284
12600000,-49.7,2023-05-08 16:28:11.418286
12650000,-50.0,2023-05-08 16:28:13.945285
12700000,-50.0,2023-05-08 16:28:16.395784
12750000,-49.2,2023-05-08 16:28:18.838288
12800000,-49.1,2023-05-08 16:28:21.533786
12850000,-49.2,2023-05-08 16:28:24.226785
12900000,-50.0,2023-05-08 16:28:26.755785
12950000,-50.0,2023-05-08 16:28:29.370285
13000000,-50.0,2023-05-08 16:28:32.108787
13050000,-47.5,2023-05-08 16:28:34.772285
13100000,-50.0,2023-05-08 16:28:37.315786
13150000,-50.0,2023-05-08 16:28:39.984785
13200000,-48.9,2023-05-08 16:28:42.567785
13250000,-50.0,2023-05-08 16:28:45.250284
13300000,-50.0,2023-05-08 16:28:47.897284
13350000,-47.9,2023-05-08 16:28:50.541284
13400000,-49.7,2023-05-08 16:28:53.298286
13450000,-48.8,2023-05-08 16:28:55.814786
13500000,-49.9,2023-05-08 16:28:58.498785
13550000,-49.5,2023-05-08 16:29:01.124785
13600000,-47.0,2023-05-08 16:29:03.577786
13650000,-48.5,2023-05-08 16:29:06.124284
13700000,-50.0,2023-05-08 16:29:08.837285
13750000,-49.7,2023-05-08 16:29:11.564785
13800000,-50.0,2023-05-08 16:29:14.210784
13850000,-50.0,2023-05-08 16:29:16.701785
13900000,-48.8,2023-05-08 16:29:19.381284
13950000,-50.0,2023-05-08 16:29:22.083784
14000000,-49.7,2023-05-08 16:29:24.854287
14050000,-48.8,2023-05-08 16:29:27.341784
14100000,-50.0,2023-05-08 16:29:29.987784
14150000,-48.9,2023-05-08 16:29:32.667784
14200000,-49.8,2023-05-08 16:29:35.360283
14250000,-50.0,2023-05-08 16:29:37.950786
14300000,-47.5,2023-05-08 16:29:40.578784
14350000,-47.8,2023-05-08 16:29:43.179784
14400000,-49.8,2023-05-08 16:29:45.792286
14450000,-50.0,2023-05-08 16:29:48.347286
14500000,-50.0,2023-05-08 16:29:50.875784
14550000,-49.5,2023-05-08 16:29:53.670285
14600000,-50.0,2023-05-08 16:29:56.282285
14650000,-50.0,2023-05-08 16:29:58.745285
14700000,-50.0,2023-05-08 16:30:01.303785
14750000,-49.6,2023-05-08 16:30:03.771785
14800000,-50.0,2023-05-08 16:30:06.372287
14850000,-49.1,2023-05-08 16:30:08.878786
14900000,-49.4,2023-05-08 16:30:11.570788
14950000,-49.2,2023-05-08 16:30:14.270285
15000000,-49.9,2023-05-08 16:30:16.828785
15050000,-49.8,2023-05-08 16:30:19.320285
15100000,-50.0,2023-05-08 16:30:21.857786
15150000,-50.0,2023-05-08 16:30:24.620288
15200000,-50.0,2023-05-08 16:30:27.119285
15250000,-49.0,2023-05-08 16:30:29.620286
15300000,-49.9,2023-05-08 16:30:32.205284
15350000,-48.4,2023-05-08 16:30:34.713290
15400000,-50.0,2023-05-08 16:30:37.261785
15450000,-48.3,2023-05-08 16:30:39.689287
15500000,-47.8,2023-05-08 16:30:42.199285
15550000,-49.4,2023-05-08 16:30:44.893785
15600000,-49.3,2023-05-08 16:30:47.457785
15650000,-48.9,2023-05-08 16:30:49.923785
15700000,-49.0,2023-05-08 16:30:52.651285
15750000,-50.0,2023-05-08 16:30:55.457285
15800000,-48.8,2023-05-08 16:30:58.124285
15850000,-48.0,2023-05-08 16:31:00.700285
15900000,-48.1,2023-05-08 16:31:03.149785
15950000,-50.0,2023-05-08 16:31:05.913784
16000000,-49.9,2023-05-08 16:31:08.573284
16050000,-49.3,2023-05-08 16:31:11.151284
16100000,-49.0,2023-05-08 16:31:13.748785
16150000,-49.4,2023-05-08 16:31:16.429784
16200000,-49.9,2023-05-08 16:31:19.049284
16250000,-49.5,2023-05-08 16:31:21.642283
16300000,-47.3,2023-05-08 16:31:24.300784
16350000,-49.7,2023-05-08 16:31:26.848787
16400000,-49.6,2023-05-08 16:31:29.362783
16450000,-49.9,2023-05-08 16:31:31.846785
16500000,-49.4,2023-05-08 16:31:34.479784
16550000,-49.4,2023-05-08 16:31:37.069784
16600000,-50.0,2023-05-08 16:31:39.770286
16650000,-50.0,2023-05-08 16:31:42.265287
16700000,-50.0,2023-05-08 16:31:44.720285
16750000,-50.0,2023-05-08 16:31:47.470287
16800000,-50.0,2023-05-08 16:31:49.914284
16850000,-48.3,2023-05-08 16:31:52.556284
16900000,-49.4,2023-05-08 16:31:55.114284
16950000,-49.3,2023-05-08 16:31:57.789284
17000000,-50.0,2023-05-08 16:32:00.626787
17050000,-49.8,2023-05-08 16:32:03.032285
17100000,-48.9,2023-05-08 16:32:05.705785
17150000,-50.0,2023-05-08 16:32:08.350285
17200000,-50.0,2023-05-08 16:32:11.063285
17250000,-49.5,2023-05-08 16:32:13.708284
17300000,-50.0,2023-05-08 16:32:16.316784
17350000,-50.0,2023-05-08 16:32:18.902784
17400000,-50.0,2023-05-08 16:32:21.469284
17450000,-49.6,2023-05-08 16:32:23.896785
17500000,-49.9,2023-05-08 16:32:26.533285
17550000,-49.2,2023-05-08 16:32:29.189284
17600000,-47.6,2023-05-08 16:32:31.641284
17650000,-48.2,2023-05-08 16:32:34.109784
17700000,-48.2,2023-05-08 16:32:36.637785
17750000,-49.0,2023-05-08 16:32:39.123788
17800000,-49.4,2023-05-08 16:32:41.533784
17850000,-50.0,2023-05-08 16:32:44.068285
17900000,-50.0,2023-05-08 16:32:46.631288
17950000,-49.5,2023-05-08 16:32:49.315786
18000000,-49.0,2023-05-08 16:32:51.894286
18050000,-48.4,2023-05-08 16:32:54.424284
18100000,-46.5,2023-05-08 16:32:56.968785
18150000,-47.0,2023-05-08 16:32:59.681285
18200000,-49.9,2023-05-08 16:33:02.301286
18250000,-50.0,2023-05-08 16:33:04.894285
18300000,-50.0,2023-05-08 16:33:07.519284
18350000,-49.8,2023-05-08 16:33:10.099286
18400000,-47.5,2023-05-08 16:33:12.744284
18450000,-49.9,2023-05-08 16:33:15.374787
18500000,-49.8,2023-05-08 16:33:17.773785
18550000,-50.0,2023-05-08 16:33:20.481786
18600000,-50.0,2023-05-08 16:33:23.059285
18650000,-49.1,2023-05-08 16:33:25.530287
18700000,-48.5,2023-05-08 16:33:28.248785
18750000,-49.2,2023-05-08 16:33:30.872284
18800000,-49.1,2023-05-08 16:33:33.289784
18850000,-50.0,2023-05-08 16:33:35.817284
18900000,-49.9,2023-05-08 16:33:38.579784
18950000,-50.0,2023-05-08 16:33:41.187285
19000000,-48.5,2023-05-08 16:33:43.720785
19050000,-50.0,2023-05-08 16:33:46.394785
19100000,-49.7,2023-05-08 16:33:49.208285
19150000,-49.7,2023-05-08 16:33:51.758288
19200000,-49.6,2023-05-08 16:33:54.328787
19250000,-48.7,2023-05-08 16:33:56.846286
19300000,-49.3,2023-05-08 16:33:59.411787
19350000,-47.1,2023-05-08 16:34:02.170284
19400000,-46.4,2023-05-08 16:34:04.633288
19450000,-50.0,2023-05-08 16:34:07.222285
19500000,-48.7,2023-05-08 16:34:09.827285
19550000,-50.0,2023-05-08 16:34:12.453284
19600000,-49.9,2023-05-08 16:34:15.054284
19650000,-48.4,2023-05-08 16:34:17.676284
19700000,-50.0,2023-05-08 16:34:20.343784
19750000,-48.4,2023-05-08 16:34:22.991785
19800000,-49.9,2023-05-08 16:34:25.503287
19850000,-50.0,2023-05-08 16:34:28.049784
19900000,-50.0,2023-05-08 16:34:30.793785
19950000,-49.7,2023-05-08 16:34:33.260785
20000000,-49.9,2023-05-08 16:34:35.788788
20050000,-50.0,2023-05-08 16:34:38.469287
20100000,-49.6,2023-05-08 16:34:41.063787
20150000,-48.0,2023-05-08 16:34:43.639286
20200000,-49.6,2023-05-08 16:34:46.169784
20250000,-48.4,2023-05-08 16:34:48.636285
20300000,-50.0,2023-05-08 16:34:51.380284
20350000,-49.7,2023-05-08 16:34:53.981285
20400000,-49.1,2023-05-08 16:34:56.466785
20450000,-47.3,2023-05-08 16:34:59.099786
20500000,-48.9,2023-05-08 16:35:01.753285
20550000,-49.0,2023-05-08 16:35:04.359288
20600000,-48.2,2023-05-08 16:35:06.885785
20650000,-50.0,2023-05-08 16:35:09.441788
20700000,-48.6,2023-05-08 16:35:12.079288
20750000,-49.5,2023-05-08 16:35:14.715285
20800000,-49.0,2023-05-08 16:35:17.321788
20850000,-48.5,2023-05-08 16:35:19.823785
20900000,-49.5,2023-05-08 16:35:22.297784
20950000,-50.0,2023-05-08 16:35:25.134785
21000000,-50.0,2023-05-08 16:35:27.717785
21050000,-50.0,2023-05-08 16:35:30.301285
21100000,-48.3,2023-05-08 16:35:32.748284
21150000,-48.8,2023-05-08 16:35:35.258785
21200000,-49.4,2023-05-08 16:35:37.858285
21250000,-49.0,2023-05-08 16:35:40.366785
21300000,-47.9,2023-05-08 16:35:43.076284
21350000,-50.0,2023-05-08 16:35:45.792786
21400000,-46.8,2023-05-08 16:35:48.376285
21450000,-49.1,2023-05-08 16:35:50.947785
21500000,-50.0,2023-05-08 16:35:53.356786
21550000,-48.0,2023-05-08 16:35:56.034288
21600000,-49.0,2023-05-08 16:35:58.495784
21650000,-50.0,2023-05-08 16:36:01.268284
21700000,-48.1,2023-05-08 16:36:03.907284
21750000,-50.0,2023-05-08 16:36:06.497784
21800000,-50.0,2023-05-08 16:36:08.972785
21850000,-50.0,2023-05-08 16:36:11.660286
21900000,-50.0,2023-05-08 16:36:14.141784
21950000,-49.3,2023-05-08 16:36:16.648786
22000000,-48.5,2023-05-08 16:36:19.153285
22050000,-50.0,2023-05-08 16:36:21.733785
22100000,-50.0,2023-05-08 16:36:24.285784
22150000,-49.1,2023-05-08 16:36:26.923784
22200000,-48.1,2023-05-08 16:36:29.474785
22250000,-49.7,2023-05-08 16:36:32.080787
22300000,-48.0,2023-05-08 16:36:34.816784
22350000,-46.6,2023-05-08 16:36:37.462284
22400000,-47.1,2023-05-08 16:36:40.043784
22450000,-49.5,2023-05-08 16:36:42.622284
22500000,-48.6,2023-05-08 16:36:45.267786
22550000,-50.0,2023-05-08 16:36:47.793288
22600000,-50.0,2023-05-08 16:36:50.350286
22650000,-48.9,2023-05-08 16:36:53.109285
22700000,-47.5,2023-05-08 16:36:55.760787
22750000,-50.0,2023-05-08 16:36:58.261284
22800000,-50.0,2023-05-08 16:37:00.754784
22850000,-49.8,2023-05-08 16:37:03.449784
22900000,-49.3,2023-05-08 16:37:06.082285
22950000,-47.2,2023-05-08 16:37:08.574785
23000000,-49.3,2023-05-08 16:37:10.994784
23050000,-50.0,2023-05-08 16:37:13.672785
23100000,-50.0,2023-05-08 16:37:16.237784
23150000,-49.2,2023-05-08 16:37:18.885786
23200000,-50.0,2023-05-08 16:37:21.255787
23250000,-48.8,2023-05-08 16:37:23.836284
23300000,-49.1,2023-05-08 16:37:26.348785
23350000,-50.0,2023-05-08 16:37:28.830785
23400000,-47.0,2023-05-08 16:37:31.270286
23450000,-48.7,2023-05-08 16:37:33.976285
23500000,-48.0,2023-05-08 16:37:36.736285
23550000,-50.0,2023-05-08 16:37:39.353784
23600000,-48.5,2023-05-08 16:37:41.763785
23650000,-50.0,2023-05-08 16:37:44.315284
23700000,-50.0,2023-05-08 16:37:47.081785
23750000,-50.0,2023-05-08 16:37:49.642284
23800000,-48.8,2023-05-08 16:37:52.091287
23850000,-49.1,2023-05-08 16:37:54.820785
23900000,-49.1,2023-05-08 16:37:57.439786
23950000,-49.0,2023-05-08 16:37:59.944785
24000000,-50.0,2023-05-08 16:38:02.365285
24050000,-48.7,2023-05-08 16:38:05.056286
24100000,-50.0,2023-05-08 16:38:07.703285
24150000,-49.8,2023-05-08 16:38:10.163787
24200000,-48.4,2023-05-08 16:38:12.676285
24250000,-50.0,2023-05-08 16:38:15.240286
24300000,-48.6,2023-05-08 16:38:17.754785
24350000,-48.8,2023-05-08 16:38:20.317284
24400000,-50.0,2023-05-08 16:38:22.884787
24450000,-49.1,2023-05-08 16:38:25.485784
24500000,-50.0,2023-05-08 16:38:28.429785
24550000,-50.0,2023-05-08 16:38:31.068788
24600000,-50.0,2023-05-08 16:38:33.638284
24650000,-49.6,2023-05-08 16:38:36.489784
24700000,-50.0,2023-05-08 16:38:38.941285
24750000,-50.0,2023-05-08 16:38:41.391786
24800000,-46.9,2023-05-08 16:38:44.045786
24850000,-47.0,2023-05-08 16:38:46.777287
24900000,-50.0,2023-05-08 16:38:49.195284
24950000,-48.5,2023-05-08 16:38:51.688786
25000000,-48.5,2023-05-08 16:38:54.199284
25050000,-47.8,2023-05-08 16:38:56.818284
25100000,-49.4,2023-05-08 16:38:59.321285
25150000,-49.9,2023-05-08 16:39:01.814284
25200000,-50.0,2023-05-08 16:39:04.481784
25250000,-47.9,2023-05-08 16:39:07.165286
25300000,-48.1,2023-05-08 16:39:09.841784
25350000,-48.1,2023-05-08 16:39:12.366786
25400000,-49.7,2023-05-08 16:39:14.887784
25450000,-50.0,2023-05-08 16:39:17.402785
25500000,-49.0,2023-05-08 16:39:20.015284
25550000,-50.0,2023-05-08 16:39:22.594284
25600000,-48.2,2023-05-08 16:39:25.030784
25650000,-49.6,2023-05-08 16:39:27.833287
25700000,-50.0,2023-05-08 16:39:30.661786
25750000,-49.4,2023-05-08 16:39:33.211284
25800000,-50.0,2023-05-08 16:39:35.755284
25850000,-50.0,2023-05-08 16:39:38.255788
25900000,-49.0,2023-05-08 16:39:40.720785
25950000,-49.8,2023-05-08 16:39:43.156288
26000000,-49.5,2023-05-08 16:39:45.626284
26050000,-50.0,2023-05-08 16:39:48.189786
26100000,-49.9,2023-05-08 16:39:50.862285
26150000,-49.7,2023-05-08 16:39:53.497785
26200000,-48.5,2023-05-08 16:39:55.989284
26250000,-50.0,2023-05-08 16:39:58.571785
26300000,-50.0,2023-05-08 16:40:01.235284
26350000,-48.3,2023-05-08 16:40:03.724284
26400000,-50.0,2023-05-08 16:40:06.165787
26450000,-49.7,2023-05-08 16:40:08.851285
26500000,-49.9,2023-05-08 16:40:11.555285
26550000,-49.8,2023-05-08 16:40:14.134785
26600000,-50.0,2023-05-08 16:40:16.704786
26650000,-50.0,2023-05-08 16:40:19.351285
26700000,-47.9,2023-05-08 16:40:21.859288
26750000,-49.1,2023-05-08 16:40:24.525785
26800000,-49.9,2023-05-08 16:40:27.099285
26850000,-48.4,2023-05-08 16:40:29.591784
26900000,-50.0,2023-05-08 16:40:32.084285
26950000,-50.0,2023-05-08 16:40:34.706784
27000000,-48.8,2023-05-08 16:40:37.318786
27050000,-48.8,2023-05-08 16:40:39.989285
27100000,-48.9,2023-05-08 16:40:42.377784
27150000,-50.0,2023-05-08 16:40:44.878286
27200000,-50.0,2023-05-08 16:40:47.412785
27250000,-49.4,2023-05-08 16:40:49.971784
27300000,-49.9,2023-05-08 16:40:52.581784
27350000,-50.0,2023-05-08 16:40:55.198284
27400000,-49.4,2023-05-08 16:40:57.840284
27450000,-49.4,2023-05-08 16:41:00.330284
27500000,-49.6,2023-05-08 16:41:03.033287
27550000,-50.0,2023-05-08 16:41:05.524285
27600000,-50.0,2023-05-08 16:41:08.094785
27650000,-49.3,2023-05-08 16:41:10.590785
27700000,-50.0,2023-05-08 16:41:13.026284
27750000,-48.6,2023-05-08 16:41:15.590784
27800000,-49.7,2023-05-08 16:41:18.183283
27850000,-50.0,2023-05-08 16:41:20.559284
27900000,-45.2,2023-05-08 16:41:23.088284
27950000,-49.8,2023-05-08 16:41:25.604784
